Date,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Revenue,Discount_Applied,Net_Revenue,Location,Sales_Channel,Promotion_Flag,Promotion_Type,Festival_Flag,Stockout_Flag,Restocked_Units,Spoilage_Units,Day_of_Week,Week_Number,Month,Temperature,Festival_Name
2024-07-04,GHEE1L,Desi Ghee 1L,Ghee,240,450,108000,10%,97200.0,Vadodara,Distributor,1,Discount,0,0,259,7,Thursday,27,July,32.0,
2024-07-04,PANEER250G,Paneer 250g,Paneer,393,90,35370,0%,35370.0,Ahmedabad,Online,0,None,0,1,245,4,Thursday,27,July,32.0,
2024-07-04,CHOC100G,Milk Chocolate 100g,Chocolate,247,40,9880,5%,9386.0,Vadodara,Online,1,Discount,0,0,243,2,Thursday,27,July,32.0,
2024-07-04,LASSI200ML,Sweet Lassi 200ml,Beverage,241,20,4820,0%,4820.0,Rajkot,Distributor,0,None,0,0,208,1,Thursday,27,July,32.0,
2024-07-04,FLAVMILK200,Flavored Milk 200ml,Beverage,227,30,6810,5%,6469.5,Rajkot,Retail,1,Discount,0,0,260,6,Thursday,27,July,32.0,
2024-07-04,ICECREAM500,Ice Cream 500ml,Dessert,340,80,27200,5%,25840.0,Rajkot,Online,1,Discount,0,0,397,8,Thursday,27,July,32.0,
2024-07-04,BUTTER250G,Salted Butter 250g,Butter,232,120,27840,10%,25056.0,Surat,Distributor,1,Discount,0,0,353,8,Thursday,27,July,32.0,
2024-07-04,SHRIKHAND250,Shrikhand 250g,Dessert,357,60,21420,5%,20349.0,Rajkot,Retail,1,Discount,0,0,258,1,Thursday,27,July,32.0,
2024-07-05,MILK500ML,Toned Milk 500ml,Milk,273,25,6825,0%,6825.0,Vadodara,Retail,0,None,1,0,240,6,Friday,27,July,39.4,Rath Yatra
2024-07-05,CURD200G,Fresh Curd 200g,Curd,297,20,5940,5%,5643.0,Vadodara,Online,1,Discount,1,0,393,3,Friday,27,July,39.4,Rath Yatra
2024-07-05,GHEE1L,Desi Ghee 1L,Ghee,291,450,130950,5%,124402.5,Surat,Retail,1,Discount,1,0,377,6,Friday,27,July,39.4,Rath Yatra
2024-07-05,PANEER250G,Paneer 250g,Paneer,273,90,24570,5%,23341.5,Rajkot,Retail,1,Discount,1,0,265,4,Friday,27,July,39.4,Rath Yatra
2024-07-05,CHOC100G,Milk Chocolate 100g,Chocolate,281,40,11240,5%,10678.0,Surat,Retail,1,Discount,1,0,275,7,Friday,27,July,39.4,Rath Yatra
2024-07-05,LASSI200ML,Sweet Lassi 200ml,Beverage,263,20,5260,0%,5260.0,Vadodara,Distributor,0,None,1,0,367,7,Friday,27,July,39.4,Rath Yatra
2024-07-05,FLAVMILK200,Flavored Milk 200ml,Beverage,268,30,8040,0%,8040.0,Ahmedabad,Retail,0,None,1,0,262,7,Friday,27,July,39.4,Rath Yatra
2024-07-05,ICECREAM500,Ice Cream 500ml,Dessert,381,80,30480,5%,28956.0,Rajkot,Retail,1,Discount,1,1,393,1,Friday,27,July,39.4,Rath Yatra
2024-07-05,BUTTER250G,Salted Butter 250g,Butter,282,120,33840,5%,32148.0,Surat,Retail,1,Discount,1,0,300,2,Friday,27,July,39.4,Rath Yatra
2024-07-05,SHRIKHAND250,Shrikhand 250g,Dessert,354,60,21240,5%,20178.0,Vadodara,Online,1,Discount,1,0,340,3,Friday,27,July,39.4,Rath Yatra
2024-07-06,MILK500ML,Toned Milk 500ml,Milk,365,25,9125,0%,9125.0,Rajkot,Retail,0,None,1,1,285,1,Saturday,27,July,38.4,Rath Yatra
2024-07-06,CURD200G,Fresh Curd 200g,Curd,370,20,7400,5%,7030.0,Rajkot,Online,1,Discount,1,1,308,4,Saturday,27,July,38.4,Rath Yatra
2024-07-06,GHEE1L,Desi Ghee 1L,Ghee,323,450,145350,5%,138082.5,Ahmedabad,Distributor,1,Discount,1,1,229,5,Saturday,27,July,38.4,Rath Yatra
2024-07-06,PANEER250G,Paneer 250g,Paneer,268,90,24120,5%,22914.0,Surat,Online,1,Discount,1,0,297,2,Saturday,27,July,38.4,Rath Yatra
2024-07-06,CHOC100G,Milk Chocolate 100g,Chocolate,305,40,12200,5%,11590.0,Rajkot,Distributor,1,Discount,1,0,314,0,Saturday,27,July,38.4,Rath Yatra
2024-07-06,LASSI200ML,Sweet Lassi 200ml,Beverage,269,20,5380,0%,5380.0,Vadodara,Retail,0,None,1,0,265,7,Saturday,27,July,38.4,Rath Yatra
2024-07-06,FLAVMILK200,Flavored Milk 200ml,Beverage,269,30,8070,10%,7263.0,Rajkot,Distributor,1,Discount,1,0,311,1,Saturday,27,July,38.4,Rath Yatra
2024-07-06,ICECREAM500,Ice Cream 500ml,Dessert,308,80,24640,10%,22176.0,Ahmedabad,Online,1,Discount,1,0,239,7,Saturday,27,July,38.4,Rath Yatra
2024-07-06,BUTTER250G,Salted Butter 250g,Butter,297,120,35640,5%,33858.0,Rajkot,Online,1,Discount,1,0,375,8,Saturday,27,July,38.4,Rath Yatra
2024-07-06,SHRIKHAND250,Shrikhand 250g,Dessert,384,60,23040,10%,20736.0,Surat,Online,1,Discount,1,1,277,0,Saturday,27,July,38.4,Rath Yatra
2024-07-07,MILK500ML,Toned Milk 500ml,Milk,261,25,6525,5%,6198.75,Vadodara,Online,1,Discount,1,0,307,0,Sunday,27,July,38.0,Rath Yatra
2024-07-07,CURD200G,Fresh Curd 200g,Curd,304,20,6080,5%,5776.0,Rajkot,Retail,1,Discount,1,0,359,4,Sunday,27,July,38.0,Rath Yatra
2024-07-07,GHEE1L,Desi Ghee 1L,Ghee,314,450,141300,5%,134235.0,Vadodara,Distributor,1,Discount,1,1,216,1,Sunday,27,July,38.0,Rath Yatra
2024-07-07,PANEER250G,Paneer 250g,Paneer,384,90,34560,0%,34560.0,Surat,Online,0,None,1,1,220,8,Sunday,27,July,38.0,Rath Yatra
2024-07-07,CHOC100G,Milk Chocolate 100g,Chocolate,253,40,10120,0%,10120.0,Vadodara,Retail,0,None,1,0,228,3,Sunday,27,July,38.0,Rath Yatra
2024-07-07,LASSI200ML,Sweet Lassi 200ml,Beverage,237,20,4740,5%,4503.0,Vadodara,Distributor,1,Discount,1,0,236,6,Sunday,27,July,38.0,Rath Yatra
2024-07-07,FLAVMILK200,Flavored Milk 200ml,Beverage,348,30,10440,10%,9396.0,Rajkot,Retail,1,Discount,1,1,333,5,Sunday,27,July,38.0,Rath Yatra
2024-07-07,ICECREAM500,Ice Cream 500ml,Dessert,308,80,24640,5%,23408.0,Surat,Retail,1,Discount,1,0,351,1,Sunday,27,July,38.0,Rath Yatra
2024-07-07,BUTTER250G,Salted Butter 250g,Butter,307,120,36840,0%,36840.0,Vadodara,Retail,0,None,1,0,346,3,Sunday,27,July,38.0,Rath Yatra
2024-07-07,SHRIKHAND250,Shrikhand 250g,Dessert,321,60,19260,0%,19260.0,Rajkot,Retail,0,None,1,0,221,5,Sunday,27,July,38.0,Rath Yatra
2024-07-08,MILK500ML,Toned Milk 500ml,Milk,299,25,7475,0%,7475.0,Vadodara,Online,0,None,0,0,288,4,Monday,28,July,35.9,
2024-07-08,CURD200G,Fresh Curd 200g,Curd,146,20,2920,10%,2628.0,Rajkot,Online,1,Discount,0,0,323,5,Monday,28,July,35.9,
2024-07-08,GHEE1L,Desi Ghee 1L,Ghee,245,450,110250,10%,99225.0,Rajkot,Online,1,Discount,0,0,332,2,Monday,28,July,35.9,
2024-07-08,PANEER250G,Paneer 250g,Paneer,258,90,23220,0%,23220.0,Surat,Retail,0,None,0,0,329,2,Monday,28,July,35.9,
2024-07-08,CHOC100G,Milk Chocolate 100g,Chocolate,354,40,14160,5%,13452.0,Rajkot,Distributor,1,Discount,0,1,355,4,Monday,28,July,35.9,
2024-07-08,LASSI200ML,Sweet Lassi 200ml,Beverage,270,20,5400,0%,5400.0,Ahmedabad,Online,0,None,0,0,217,4,Monday,28,July,35.9,
2024-07-08,FLAVMILK200,Flavored Milk 200ml,Beverage,279,30,8370,10%,7533.0,Rajkot,Online,1,Discount,0,0,353,2,Monday,28,July,35.9,
2024-07-08,ICECREAM500,Ice Cream 500ml,Dessert,313,80,25040,0%,25040.0,Rajkot,Online,0,None,0,0,312,2,Monday,28,July,35.9,
2024-07-08,BUTTER250G,Salted Butter 250g,Butter,303,120,36360,5%,34542.0,Vadodara,Distributor,1,Discount,0,0,304,2,Monday,28,July,35.9,
2024-07-08,SHRIKHAND250,Shrikhand 250g,Dessert,358,60,21480,10%,19332.0,Vadodara,Distributor,1,Discount,0,0,211,2,Monday,28,July,35.9,
2024-07-09,MILK500ML,Toned Milk 500ml,Milk,219,25,5475,10%,4927.5,Vadodara,Online,1,Discount,0,0,239,0,Tuesday,28,July,37.5,
2024-07-09,CURD200G,Fresh Curd 200g,Curd,293,20,5860,0%,5860.0,Vadodara,Online,0,None,0,0,250,4,Tuesday,28,July,37.5,
2024-07-09,GHEE1L,Desi Ghee 1L,Ghee,319,450,143550,10%,129195.0,Vadodara,Online,1,Discount,0,1,391,3,Tuesday,28,July,37.5,
2024-07-09,PANEER250G,Paneer 250g,Paneer,344,90,30960,10%,27864.0,Rajkot,Retail,1,Discount,0,1,396,2,Tuesday,28,July,37.5,
2024-07-09,CHOC100G,Milk Chocolate 100g,Chocolate,352,40,14080,0%,14080.0,Ahmedabad,Retail,0,None,0,1,268,1,Tuesday,28,July,37.5,
2024-07-09,LASSI200ML,Sweet Lassi 200ml,Beverage,344,20,6880,0%,6880.0,Vadodara,Online,0,None,0,1,260,0,Tuesday,28,July,37.5,
2024-07-09,FLAVMILK200,Flavored Milk 200ml,Beverage,326,30,9780,5%,9291.0,Vadodara,Retail,1,Discount,0,1,274,6,Tuesday,28,July,37.5,
2024-07-09,ICECREAM500,Ice Cream 500ml,Dessert,239,80,19120,10%,17208.0,Rajkot,Online,1,Discount,0,0,265,8,Tuesday,28,July,37.5,
2024-07-09,BUTTER250G,Salted Butter 250g,Butter,255,120,30600,5%,29070.0,Rajkot,Distributor,1,Discount,0,0,397,1,Tuesday,28,July,37.5,
2024-07-09,SHRIKHAND250,Shrikhand 250g,Dessert,308,60,18480,5%,17556.0,Surat,Retail,1,Discount,0,0,348,0,Tuesday,28,July,37.5,
2024-07-10,MILK500ML,Toned Milk 500ml,Milk,244,25,6100,0%,6100.0,Surat,Online,0,None,0,0,300,8,Wednesday,28,July,32.1,
2024-07-10,CURD200G,Fresh Curd 200g,Curd,310,20,6200,10%,5580.0,Ahmedabad,Retail,1,Discount,0,0,287,4,Wednesday,28,July,32.1,
2024-07-10,GHEE1L,Desi Ghee 1L,Ghee,372,450,167400,5%,159030.0,Surat,Retail,1,Discount,0,1,368,1,Wednesday,28,July,32.1,
2024-07-10,PANEER250G,Paneer 250g,Paneer,296,90,26640,10%,23976.0,Ahmedabad,Online,1,Discount,0,0,303,4,Wednesday,28,July,32.1,
2024-07-10,CHOC100G,Milk Chocolate 100g,Chocolate,289,40,11560,0%,11560.0,Vadodara,Online,0,None,0,0,325,8,Wednesday,28,July,32.1,
2024-07-10,LASSI200ML,Sweet Lassi 200ml,Beverage,273,20,5460,0%,5460.0,Ahmedabad,Distributor,0,None,0,0,327,5,Wednesday,28,July,32.1,
2024-07-10,FLAVMILK200,Flavored Milk 200ml,Beverage,271,30,8130,0%,8130.0,Rajkot,Retail,0,None,0,0,240,0,Wednesday,28,July,32.1,
2024-07-10,ICECREAM500,Ice Cream 500ml,Dessert,358,80,28640,5%,27208.0,Rajkot,Online,1,Discount,0,0,322,0,Wednesday,28,July,32.1,
2024-07-10,BUTTER250G,Salted Butter 250g,Butter,287,120,34440,0%,34440.0,Ahmedabad,Retail,0,None,0,0,294,1,Wednesday,28,July,32.1,
2024-07-10,SHRIKHAND250,Shrikhand 250g,Dessert,406,60,24360,0%,24360.0,Surat,Distributor,0,None,0,1,367,6,Wednesday,28,July,32.1,
2024-07-11,MILK500ML,Toned Milk 500ml,Milk,280,25,7000,5%,6650.0,Rajkot,Online,1,Discount,0,0,271,0,Thursday,28,July,33.1,
2024-07-11,CURD200G,Fresh Curd 200g,Curd,226,20,4520,5%,4294.0,Ahmedabad,Online,1,Discount,0,0,304,7,Thursday,28,July,33.1,
2024-07-11,GHEE1L,Desi Ghee 1L,Ghee,221,450,99450,10%,89505.0,Rajkot,Retail,1,Discount,0,0,224,8,Thursday,28,July,33.1,
2024-07-11,PANEER250G,Paneer 250g,Paneer,310,90,27900,10%,25110.0,Ahmedabad,Retail,1,Discount,0,0,371,4,Thursday,28,July,33.1,
2024-07-11,CHOC100G,Milk Chocolate 100g,Chocolate,270,40,10800,5%,10260.0,Surat,Online,1,Discount,0,0,209,2,Thursday,28,July,33.1,
2024-07-11,LASSI200ML,Sweet Lassi 200ml,Beverage,248,20,4960,5%,4712.0,Rajkot,Retail,1,Discount,0,0,208,1,Thursday,28,July,33.1,
2024-07-11,FLAVMILK200,Flavored Milk 200ml,Beverage,270,30,8100,10%,7290.0,Ahmedabad,Online,1,Discount,0,0,320,7,Thursday,28,July,33.1,
2024-07-11,ICECREAM500,Ice Cream 500ml,Dessert,331,80,26480,5%,25156.0,Rajkot,Online,1,Discount,0,0,223,4,Thursday,28,July,33.1,
2024-07-11,BUTTER250G,Salted Butter 250g,Butter,351,120,42120,5%,40014.0,Rajkot,Retail,1,Discount,0,1,222,3,Thursday,28,July,33.1,
2024-07-11,SHRIKHAND250,Shrikhand 250g,Dessert,314,60,18840,0%,18840.0,Surat,Retail,0,None,0,0,216,7,Thursday,28,July,33.1,
2024-07-12,MILK500ML,Toned Milk 500ml,Milk,268,25,6700,0%,6700.0,Surat,Online,0,None,0,0,230,6,Friday,28,July,32.3,
2024-07-12,CURD200G,Fresh Curd 200g,Curd,288,20,5760,0%,5760.0,Rajkot,Retail,0,None,0,0,308,6,Friday,28,July,32.3,
2024-07-12,GHEE1L,Desi Ghee 1L,Ghee,343,450,154350,0%,154350.0,Ahmedabad,Retail,0,None,0,1,291,4,Friday,28,July,32.3,
2024-07-12,PANEER250G,Paneer 250g,Paneer,299,90,26910,10%,24219.0,Surat,Retail,1,Discount,0,0,400,4,Friday,28,July,32.3,
2024-07-12,CHOC100G,Milk Chocolate 100g,Chocolate,272,40,10880,0%,10880.0,Surat,Retail,0,None,0,0,369,7,Friday,28,July,32.3,
2024-07-12,LASSI200ML,Sweet Lassi 200ml,Beverage,327,20,6540,5%,6213.0,Rajkot,Online,1,Discount,0,1,370,7,Friday,28,July,32.3,
2024-07-12,FLAVMILK200,Flavored Milk 200ml,Beverage,241,30,7230,10%,6507.0,Vadodara,Distributor,1,Discount,0,0,393,7,Friday,28,July,32.3,
2024-07-12,ICECREAM500,Ice Cream 500ml,Dessert,423,80,33840,0%,33840.0,Surat,Distributor,0,None,0,1,333,6,Friday,28,July,32.3,
2024-07-12,BUTTER250G,Salted Butter 250g,Butter,326,120,39120,10%,35208.0,Vadodara,Distributor,1,Discount,0,1,282,6,Friday,28,July,32.3,
2024-07-12,SHRIKHAND250,Shrikhand 250g,Dessert,325,60,19500,0%,19500.0,Vadodara,Retail,0,None,0,0,292,4,Friday,28,July,32.3,
2024-07-13,MILK500ML,Toned Milk 500ml,Milk,236,25,5900,5%,5605.0,Ahmedabad,Retail,1,Discount,0,0,334,4,Saturday,28,July,32.1,
2024-07-13,CURD200G,Fresh Curd 200g,Curd,329,20,6580,10%,5922.0,Surat,Distributor,1,Discount,0,1,328,8,Saturday,28,July,32.1,
2024-07-13,GHEE1L,Desi Ghee 1L,Ghee,290,450,130500,5%,123975.0,Vadodara,Online,1,Discount,0,0,230,8,Saturday,28,July,32.1,
2024-07-13,PANEER250G,Paneer 250g,Paneer,309,90,27810,10%,25029.0,Rajkot,Distributor,1,Discount,0,0,374,0,Saturday,28,July,32.1,
2024-07-13,CHOC100G,Milk Chocolate 100g,Chocolate,296,40,11840,10%,10656.0,Vadodara,Retail,1,Discount,0,0,369,5,Saturday,28,July,32.1,
2024-07-13,LASSI200ML,Sweet Lassi 200ml,Beverage,367,20,7340,10%,6606.0,Ahmedabad,Retail,1,Discount,0,1,397,0,Saturday,28,July,32.1,
2024-07-13,FLAVMILK200,Flavored Milk 200ml,Beverage,301,30,9030,5%,8578.5,Rajkot,Distributor,1,Discount,0,0,341,5,Saturday,28,July,32.1,
2024-07-13,ICECREAM500,Ice Cream 500ml,Dessert,382,80,30560,10%,27504.0,Vadodara,Retail,1,Discount,0,1,346,2,Saturday,28,July,32.1,
2024-07-13,BUTTER250G,Salted Butter 250g,Butter,309,120,37080,0%,37080.0,Surat,Online,0,None,0,0,393,5,Saturday,28,July,32.1,
2024-07-13,SHRIKHAND250,Shrikhand 250g,Dessert,402,60,24120,0%,24120.0,Vadodara,Retail,0,None,0,1,364,4,Saturday,28,July,32.1,
2024-07-14,MILK500ML,Toned Milk 500ml,Milk,312,25,7800,0%,7800.0,Rajkot,Retail,0,None,0,1,394,6,Sunday,28,July,38.7,
2024-07-14,CURD200G,Fresh Curd 200g,Curd,174,20,3480,0%,3480.0,Vadodara,Retail,0,None,0,0,369,2,Sunday,28,July,38.7,
2024-07-14,GHEE1L,Desi Ghee 1L,Ghee,244,450,109800,0%,109800.0,Surat,Retail,0,None,0,0,354,1,Sunday,28,July,38.7,
2024-07-14,PANEER250G,Paneer 250g,Paneer,313,90,28170,0%,28170.0,Vadodara,Retail,0,None,0,1,231,3,Sunday,28,July,38.7,
2024-07-14,CHOC100G,Milk Chocolate 100g,Chocolate,175,40,7000,10%,6300.0,Rajkot,Online,1,Discount,0,0,300,4,Sunday,28,July,38.7,
2024-07-14,LASSI200ML,Sweet Lassi 200ml,Beverage,202,20,4040,5%,3838.0,Rajkot,Distributor,1,Discount,0,0,394,2,Sunday,28,July,38.7,
2024-07-14,FLAVMILK200,Flavored Milk 200ml,Beverage,266,30,7980,10%,7182.0,Vadodara,Retail,1,Discount,0,0,230,4,Sunday,28,July,38.7,
2024-07-14,ICECREAM500,Ice Cream 500ml,Dessert,296,80,23680,10%,21312.0,Vadodara,Distributor,1,Discount,0,0,286,5,Sunday,28,July,38.7,
2024-07-14,BUTTER250G,Salted Butter 250g,Butter,329,120,39480,5%,37506.0,Rajkot,Retail,1,Discount,0,1,200,7,Sunday,28,July,38.7,
2024-07-14,SHRIKHAND250,Shrikhand 250g,Dessert,269,60,16140,5%,15333.0,Vadodara,Online,1,Discount,0,0,216,4,Sunday,28,July,38.7,
2024-07-15,MILK500ML,Toned Milk 500ml,Milk,403,25,10075,0%,10075.0,Surat,Online,0,None,0,1,204,5,Monday,29,July,32.5,
2024-07-15,CURD200G,Fresh Curd 200g,Curd,273,20,5460,10%,4914.0,Vadodara,Distributor,1,Discount,0,0,361,1,Monday,29,July,32.5,
2024-07-15,GHEE1L,Desi Ghee 1L,Ghee,260,450,117000,0%,117000.0,Surat,Distributor,0,None,0,0,373,3,Monday,29,July,32.5,
2024-07-15,PANEER250G,Paneer 250g,Paneer,278,90,25020,5%,23769.0,Vadodara,Online,1,Discount,0,0,331,3,Monday,29,July,32.5,
2024-07-15,CHOC100G,Milk Chocolate 100g,Chocolate,167,40,6680,5%,6346.0,Rajkot,Online,1,Discount,0,0,311,7,Monday,29,July,32.5,
2024-07-15,LASSI200ML,Sweet Lassi 200ml,Beverage,207,20,4140,10%,3726.0,Ahmedabad,Distributor,1,Discount,0,0,298,7,Monday,29,July,32.5,
2024-07-15,FLAVMILK200,Flavored Milk 200ml,Beverage,320,30,9600,0%,9600.0,Surat,Online,0,None,0,1,277,8,Monday,29,July,32.5,
2024-07-15,ICECREAM500,Ice Cream 500ml,Dessert,282,80,22560,5%,21432.0,Ahmedabad,Online,1,Discount,0,0,289,5,Monday,29,July,32.5,
2024-07-15,BUTTER250G,Salted Butter 250g,Butter,270,120,32400,0%,32400.0,Vadodara,Retail,0,None,0,0,377,7,Monday,29,July,32.5,
2024-07-15,SHRIKHAND250,Shrikhand 250g,Dessert,366,60,21960,5%,20862.0,Ahmedabad,Distributor,1,Discount,0,0,400,6,Monday,29,July,32.5,
2024-07-16,MILK500ML,Toned Milk 500ml,Milk,333,25,8325,5%,7908.75,Vadodara,Distributor,1,Discount,0,1,254,0,Tuesday,29,July,35.4,
2024-07-16,CURD200G,Fresh Curd 200g,Curd,223,20,4460,5%,4237.0,Surat,Distributor,1,Discount,0,0,384,8,Tuesday,29,July,35.4,
2024-07-16,GHEE1L,Desi Ghee 1L,Ghee,241,450,108450,5%,103027.5,Vadodara,Online,1,Discount,0,0,313,7,Tuesday,29,July,35.4,
2024-07-16,PANEER250G,Paneer 250g,Paneer,314,90,28260,0%,28260.0,Ahmedabad,Retail,0,None,0,1,276,5,Tuesday,29,July,35.4,
2024-07-16,CHOC100G,Milk Chocolate 100g,Chocolate,262,40,10480,0%,10480.0,Ahmedabad,Distributor,0,None,0,0,393,6,Tuesday,29,July,35.4,
2024-07-16,LASSI200ML,Sweet Lassi 200ml,Beverage,313,20,6260,0%,6260.0,Vadodara,Online,0,None,0,1,370,1,Tuesday,29,July,35.4,
2024-07-16,FLAVMILK200,Flavored Milk 200ml,Beverage,321,30,9630,0%,9630.0,Surat,Distributor,0,None,0,1,390,6,Tuesday,29,July,35.4,
2024-07-16,ICECREAM500,Ice Cream 500ml,Dessert,326,80,26080,5%,24776.0,Ahmedabad,Retail,1,Discount,0,0,242,8,Tuesday,29,July,35.4,
2024-07-16,BUTTER250G,Salted Butter 250g,Butter,301,120,36120,10%,32508.0,Vadodara,Online,1,Discount,0,0,392,0,Tuesday,29,July,35.4,
2024-07-16,SHRIKHAND250,Shrikhand 250g,Dessert,351,60,21060,10%,18954.0,Surat,Distributor,1,Discount,0,0,278,6,Tuesday,29,July,35.4,
2024-07-17,MILK500ML,Toned Milk 500ml,Milk,238,25,5950,10%,5355.0,Ahmedabad,Distributor,1,Discount,0,0,366,1,Wednesday,29,July,37.8,
2024-07-17,CURD200G,Fresh Curd 200g,Curd,297,20,5940,10%,5346.0,Vadodara,Distributor,1,Discount,0,0,324,7,Wednesday,29,July,37.8,
2024-07-17,GHEE1L,Desi Ghee 1L,Ghee,260,450,117000,10%,105300.0,Rajkot,Online,1,Discount,0,0,304,3,Wednesday,29,July,37.8,
2024-07-17,PANEER250G,Paneer 250g,Paneer,286,90,25740,0%,25740.0,Vadodara,Distributor,0,None,0,0,283,6,Wednesday,29,July,37.8,
2024-07-17,CHOC100G,Milk Chocolate 100g,Chocolate,245,40,9800,0%,9800.0,Vadodara,Distributor,0,None,0,0,244,6,Wednesday,29,July,37.8,
2024-07-17,LASSI200ML,Sweet Lassi 200ml,Beverage,314,20,6280,0%,6280.0,Surat,Distributor,0,None,0,1,297,7,Wednesday,29,July,37.8,
2024-07-17,FLAVMILK200,Flavored Milk 200ml,Beverage,311,30,9330,0%,9330.0,Ahmedabad,Retail,0,None,0,1,228,4,Wednesday,29,July,37.8,
2024-07-17,ICECREAM500,Ice Cream 500ml,Dessert,273,80,21840,10%,19656.0,Vadodara,Distributor,1,Discount,0,0,284,0,Wednesday,29,July,37.8,
2024-07-17,BUTTER250G,Salted Butter 250g,Butter,239,120,28680,5%,27246.0,Ahmedabad,Online,1,Discount,0,0,244,2,Wednesday,29,July,37.8,
2024-07-17,SHRIKHAND250,Shrikhand 250g,Dessert,348,60,20880,10%,18792.0,Rajkot,Distributor,1,Discount,0,0,282,0,Wednesday,29,July,37.8,
2024-07-18,MILK500ML,Toned Milk 500ml,Milk,319,25,7975,10%,7177.5,Vadodara,Distributor,1,Discount,0,1,224,4,Thursday,29,July,33.5,
2024-07-18,CURD200G,Fresh Curd 200g,Curd,199,20,3980,5%,3781.0,Surat,Retail,1,Discount,0,0,248,2,Thursday,29,July,33.5,
2024-07-18,GHEE1L,Desi Ghee 1L,Ghee,341,450,153450,0%,153450.0,Vadodara,Retail,0,None,0,1,298,2,Thursday,29,July,33.5,
2024-07-18,PANEER250G,Paneer 250g,Paneer,278,90,25020,10%,22518.0,Ahmedabad,Online,1,Discount,0,0,263,8,Thursday,29,July,33.5,
2024-07-18,CHOC100G,Milk Chocolate 100g,Chocolate,252,40,10080,0%,10080.0,Rajkot,Online,0,None,0,0,331,4,Thursday,29,July,33.5,
2024-07-18,LASSI200ML,Sweet Lassi 200ml,Beverage,240,20,4800,10%,4320.0,Vadodara,Retail,1,Discount,0,0,330,6,Thursday,29,July,33.5,
2024-07-18,FLAVMILK200,Flavored Milk 200ml,Beverage,284,30,8520,5%,8094.0,Ahmedabad,Distributor,1,Discount,0,0,352,1,Thursday,29,July,33.5,
2024-07-18,ICECREAM500,Ice Cream 500ml,Dessert,283,80,22640,10%,20376.0,Rajkot,Online,1,Discount,0,0,201,4,Thursday,29,July,33.5,
2024-07-18,BUTTER250G,Salted Butter 250g,Butter,285,120,34200,5%,32490.0,Surat,Retail,1,Discount,0,0,206,0,Thursday,29,July,33.5,
2024-07-18,SHRIKHAND250,Shrikhand 250g,Dessert,246,60,14760,5%,14022.0,Surat,Distributor,1,Discount,0,0,257,1,Thursday,29,July,33.5,
2024-07-19,MILK500ML,Toned Milk 500ml,Milk,340,25,8500,5%,8075.0,Rajkot,Online,1,Discount,0,1,220,5,Friday,29,July,34.9,
2024-07-19,CURD200G,Fresh Curd 200g,Curd,193,20,3860,5%,3667.0,Vadodara,Retail,1,Discount,0,0,222,0,Friday,29,July,34.9,
2024-07-19,GHEE1L,Desi Ghee 1L,Ghee,327,450,147150,5%,139792.5,Ahmedabad,Retail,1,Discount,0,1,290,6,Friday,29,July,34.9,
2024-07-19,PANEER250G,Paneer 250g,Paneer,247,90,22230,0%,22230.0,Vadodara,Distributor,0,None,0,0,261,7,Friday,29,July,34.9,
2024-07-19,CHOC100G,Milk Chocolate 100g,Chocolate,304,40,12160,10%,10944.0,Surat,Distributor,1,Discount,0,0,385,5,Friday,29,July,34.9,
2024-07-19,LASSI200ML,Sweet Lassi 200ml,Beverage,257,20,5140,5%,4883.0,Ahmedabad,Online,1,Discount,0,0,334,1,Friday,29,July,34.9,
2024-07-19,FLAVMILK200,Flavored Milk 200ml,Beverage,310,30,9300,10%,8370.0,Rajkot,Distributor,1,Discount,0,0,216,6,Friday,29,July,34.9,
2024-07-19,ICECREAM500,Ice Cream 500ml,Dessert,365,80,29200,10%,26280.0,Rajkot,Online,1,Discount,0,0,349,6,Friday,29,July,34.9,
2024-07-19,BUTTER250G,Salted Butter 250g,Butter,225,120,27000,5%,25650.0,Surat,Distributor,1,Discount,0,0,365,6,Friday,29,July,34.9,
2024-07-19,SHRIKHAND250,Shrikhand 250g,Dessert,382,60,22920,5%,21774.0,Vadodara,Retail,1,Discount,0,1,327,1,Friday,29,July,34.9,
2024-07-20,MILK500ML,Toned Milk 500ml,Milk,310,25,7750,5%,7362.5,Ahmedabad,Retail,1,Discount,0,0,203,5,Saturday,29,July,32.7,
2024-07-20,CURD200G,Fresh Curd 200g,Curd,338,20,6760,10%,6084.0,Rajkot,Distributor,1,Discount,0,1,231,1,Saturday,29,July,32.7,
2024-07-20,GHEE1L,Desi Ghee 1L,Ghee,268,450,120600,10%,108540.0,Rajkot,Online,1,Discount,0,0,366,0,Saturday,29,July,32.7,
2024-07-20,PANEER250G,Paneer 250g,Paneer,304,90,27360,0%,27360.0,Rajkot,Retail,0,None,0,0,357,6,Saturday,29,July,32.7,
2024-07-20,CHOC100G,Milk Chocolate 100g,Chocolate,212,40,8480,10%,7632.0,Vadodara,Retail,1,Discount,0,0,374,3,Saturday,29,July,32.7,
2024-07-20,LASSI200ML,Sweet Lassi 200ml,Beverage,338,20,6760,0%,6760.0,Vadodara,Retail,0,None,0,1,387,4,Saturday,29,July,32.7,
2024-07-20,FLAVMILK200,Flavored Milk 200ml,Beverage,248,30,7440,0%,7440.0,Vadodara,Retail,0,None,0,0,396,0,Saturday,29,July,32.7,
